part,task,id,value,lo,hi,role,value_verified,lo_verified,hi_verified,status,ci_status,twin_file,twin_where,twin_source,decision_note
17,T5,T5_edaic_mid30_answer,0.7205,0.6531,0.7917,RELEASED ONLY,0.7205,0.6531,0.7917,yes,same,release/edaic_rerun/part17/verify/T5_verify.json,"results[dataset=edaic_mid30] answer_mw, lo, hi",Mac verifier (verify folder),
17,T5,T5_edaic_mid30_layers_above,0,,,RELEASED ONLY,0,,,yes,,release/edaic_rerun/part17/verify/T5_verify.json,results[dataset=edaic_mid30] above,Mac verifier (verify folder),verifier recount from the saved curve; its own refit from states does not reproduce the curve at 4 dp (T5_verify.log)
17,T5,T5_edaic_mid30_layers_strict,0,,,RELEASED ONLY,0,,,yes,,release/edaic_rerun/part17/verify/T5_verify.json,results[dataset=edaic_mid30] mean_minus_std,Mac verifier (verify folder),verifier recount from the saved curve; its own refit from states does not reproduce the curve at 4 dp (T5_verify.log)
17,T5,T5_edaic_mid30_layers_above_ci,0,,,RELEASED ONLY,0,,,yes,,release/edaic_rerun/part17/verify/T5_verify.json,results[dataset=edaic_mid30] above_ci_hi,Mac verifier (verify folder),verifier recount from the saved curve; its own refit from states does not reproduce the curve at 4 dp (T5_verify.log)
17,T5,T5_edaic_mid30_probe_max,0.6705,,,RELEASED ONLY,0.6705,,,yes,,release/edaic_rerun/part17/verify/T5_verify.json,results[dataset=edaic_mid30] probe_max,Mac verifier (verify folder),verifier recount from the saved curve; its own refit from states does not reproduce the curve at 4 dp (T5_verify.log)
17,T5,T5_edaic_first30_answer,0.6620,0.5831,0.7315,RELEASED ONLY,0.6620,0.5831,0.7315,yes,same,release/edaic_rerun/part17/verify/T5_verify.json,"results[dataset=edaic_first30] answer_mw, lo, hi",Mac verifier (verify folder),
17,T5,T5_edaic_first30_layers_above,2,,,RELEASED ONLY,2,,,yes,,release/edaic_rerun/part17/verify/T5_verify.json,results[dataset=edaic_first30] above,Mac verifier (verify folder),verifier recount from the saved curve; its own refit from states does not reproduce the curve at 4 dp (T5_verify.log)
17,T5,T5_edaic_first30_layers_strict,0,,,RELEASED ONLY,0,,,yes,,release/edaic_rerun/part17/verify/T5_verify.json,results[dataset=edaic_first30] mean_minus_std,Mac verifier (verify folder),verifier recount from the saved curve; its own refit from states does not reproduce the curve at 4 dp (T5_verify.log)
17,T5,T5_edaic_first30_layers_above_ci,0,,,RELEASED ONLY,0,,,yes,,release/edaic_rerun/part17/verify/T5_verify.json,results[dataset=edaic_first30] above_ci_hi,Mac verifier (verify folder),verifier recount from the saved curve; its own refit from states does not reproduce the curve at 4 dp (T5_verify.log)
17,T5,T5_edaic_first30_probe_max,0.6686,,,RELEASED ONLY,0.6686,,,yes,,release/edaic_rerun/part17/verify/T5_verify.json,results[dataset=edaic_first30] probe_max,Mac verifier (verify folder),verifier recount from the saved curve; its own refit from states does not reproduce the curve at 4 dp (T5_verify.log)
17,T6,T6_s20_text_all468,0.6629,0.5983,0.7245,PAPER VALUE,0.6629,0.5983,0.7245,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 2,Mac verifier (verify folder),
17,T6,T6_s20_text_conflict,0.5560,0.4516,0.6680,PAPER VALUE,0.5560,0.4516,0.6680,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 3,Mac verifier (verify folder),
17,T6,T6_s20_text_agreement,0.7078,0.6381,0.7696,PAPER VALUE,0.7078,0.6381,0.7696,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 4,Mac verifier (verify folder),
17,T6,T6_s20_text_conflict_minus_agreement,-0.1518,-0.2665,-0.0271,PAPER VALUE,-0.1518,-0.2665,-0.0271,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 5,Mac verifier (verify folder),
17,T6,T6_s15_text_all468,0.6975,0.6369,0.7549,SUPERSEDED / NOT USED,0.6975,0.6369,0.7549,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 14,Mac verifier (verify folder),
17,T6,T6_s15_text_conflict,0.4550,0.3412,0.5718,SUPERSEDED / NOT USED,0.4550,0.3412,0.5718,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 15,Mac verifier (verify folder),
17,T6,T6_s15_text_agreement,0.7987,0.7392,0.8535,SUPERSEDED / NOT USED,0.7987,0.7392,0.8535,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 16,Mac verifier (verify folder),
17,T6,T6_s15_text_conflict_minus_agreement,-0.3437,-0.4556,-0.2209,SUPERSEDED / NOT USED,-0.3437,-0.4556,-0.2209,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 17,Mac verifier (verify folder),
17,T6,T6_audio_all468,0.6578,0.6033,0.7125,PAPER VALUE,0.6578,0.6033,0.7125,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 6,Mac verifier (verify folder),
17,T6,T6_audio_conflict,0.5322,0.4216,0.6447,PAPER VALUE,0.5322,0.4216,0.6447,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 7,Mac verifier (verify folder),
17,T6,T6_audio_agreement,0.7054,0.6431,0.7658,PAPER VALUE,0.7054,0.6431,0.7658,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 8,Mac verifier (verify folder),
17,T6,T6_audio_conflict_minus_agreement,-0.1731,-0.2958,-0.0392,PAPER VALUE,-0.1731,-0.2958,-0.0392,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 9,Mac verifier (verify folder),
17,T6,T6_s20_text_minus_audio_all468,0.0051,-0.0657,0.0694,SUPPORT,0.0051,-0.0657,0.0694,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 10,Mac verifier (verify folder),
17,T6,T6_s20_text_minus_audio_conflict,0.0238,-0.1147,0.1577,SUPPORT,0.0238,-0.1147,0.1577,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 11,Mac verifier (verify folder),
17,T6,T6_s20_text_minus_audio_agreement,0.0024,-0.0824,0.0779,SUPPORT,0.0024,-0.0824,0.0779,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 12,Mac verifier (verify folder),
17,T6,T6_s20_gap_text_minus_gap_audio,0.0214,-0.1413,0.1806,SUPPORT,0.0214,-0.1413,0.1806,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 13,Mac verifier (verify folder),
17,T6,T6_s15_text_minus_audio_all468,0.0397,-0.0302,0.1070,SUPERSEDED / NOT USED,0.0397,-0.0302,0.1070,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 18,Mac verifier (verify folder),
17,T6,T6_s15_text_minus_audio_conflict,-0.0772,-0.2360,0.0680,SUPERSEDED / NOT USED,-0.0772,-0.2360,0.0680,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 19,Mac verifier (verify folder),
17,T6,T6_s15_text_minus_audio_agreement,0.0933,0.0157,0.1637,SUPERSEDED / NOT USED,0.0933,0.0157,0.1637,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 20,Mac verifier (verify folder),
17,T6,T6_s15_gap_text_minus_gap_audio,-0.1705,-0.3440,-0.0049,SUPERSEDED / NOT USED,-0.1705,-0.3440,-0.0049,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 28,Mac verifier (verify folder),
17,T6,T6_s20_minus_s15_all468,-0.0346,-0.0757,0.0003,RELEASED ONLY,-0.0346,-0.0757,0.0003,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 21,Mac verifier (verify folder),
17,T6,T6_s20_minus_s15_conflict,0.1010,0.0270,0.1766,RELEASED ONLY,0.1010,0.0270,0.1766,yes,same,release/edaic_rerun/part17/verify/T6_verify.json,/cells[20],Mac verifier (verify folder),
17,T6,T6_s20_minus_s15_agreement,-0.0909,-0.1345,-0.0518,RELEASED ONLY,-0.0909,-0.1345,-0.0518,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 23,Mac verifier (verify folder),
17,T6,T6_s20_minus_s15_armgap,0.1919,0.1104,0.2800,RELEASED ONLY,0.1919,0.1104,0.2800,yes,same,release/edaic_rerun/part17/verify/T6_verify_cells.csv,line 24,Mac verifier (verify folder),
17,T6,T6_perclip_pearson_s20_s15,0.7640,,,RELEASED ONLY,0.7640,,,yes,,release/edaic_rerun/part17/verify/T6_verify.log,line 68,Mac verifier (verify folder),
17,T6,T6_perclip_spearman_s20_s15,0.7876,,,RELEASED ONLY,0.7876,,,yes,,release/edaic_rerun/part17/verify/T6_verify.log,line 68,Mac verifier (verify folder),
17,T6,T6_perclip_maxabsdiff_s20_s15,0.6147,,,RELEASED ONLY,0.6147,,,yes,,release/edaic_rerun/part17/verify/T6_verify.log,line 68,Mac verifier (verify folder),
17,T6,T6_perclip_meanabsdiff_s20_s15,0.3019,,,RELEASED ONLY,0.3019,,,yes,,release/edaic_rerun/part17/verify/T6_verify.log,line 68,Mac verifier (verify folder),
17,T6,T6_armgap_ratio_s20,0.8765,,,SUPPORT,0.8765,,,yes,,release/edaic_rerun/part17/verify/T6_verify.log,line 67,Mac verifier (verify folder),
17,T6,T6_armgap_ratio_s15,1.9848,,,SUPERSEDED / NOT USED,1.9848,,,yes,,release/edaic_rerun/part17/verify/T6_verify.log,line 67,Mac verifier (verify folder),
17,T7,T7_zeroshot_answer,0.8278,0.7703,0.8822,PAPER VALUE,0.8278,0.7703,0.8822,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/answer_p_yes,Mac verifier (verify folder),
17,T7,T7_published_llm_meanof5,0.7001,,,PAPER VALUE,0.7001,0.6231,0.7727,yes,row has no interval; twin interval given,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,"stage_llm.mine_per_repeat_mw (mean of five); interval tsv_comparison T7b_llm_meanof5 mine_mw [0.6231, 0.7727]",Mac verifier (verify folder),"the row carries no interval; T7b verifier interval [0.6231, 0.7727]"
17,T7,T7_published_enc_meanof5,0.5884,,,PAPER VALUE,0.5884,0.5268,0.6523,yes,row has no interval; twin interval given,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,"stage_enc.mine_per_repeat_mw (mean of five); interval tsv_comparison T7b_enc_meanof5 mine_mw [0.5268, 0.6523]",Mac verifier (verify folder),"the row carries no interval; T7b verifier interval [0.5268, 0.6523]"
17,T7,T7_published_ans_meanof5,0.7435,,,SUPPORT,0.7435,0.6793,0.8065,yes,row has no interval; twin interval given,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,"stage_ans.mine_per_repeat_mw (mean of five); interval tsv_comparison T7b_ans_meanof5 mine_mw [0.6793, 0.8065]",Mac verifier (verify folder),"the row carries no interval; T7b verifier interval [0.6793, 0.8065]"
17,T7,T7_published_proj_meanof5,0.561,,,SUPPORT,0.5610,0.4871,0.6339,yes,row has no interval; twin interval given,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,"stage_proj.mine_per_repeat_mw (mean of five); interval tsv_comparison T7b_proj_meanof5 mine_mw [0.4871, 0.6339]",Mac verifier (verify folder),"the row carries no interval; T7b verifier interval [0.4871, 0.6339]"
17,T7,T7_notused_llm_aucofmeanoof,0.7088,0.6232,0.7874,SUPERSEDED / NOT USED,0.7088,0.6232,0.7874,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/pub_llm_aucofmean,Mac verifier (verify folder),
17,T7,T7_notused_llm_aucofmeanoof_minus_answer,-0.119,-0.1995,-0.0478,SUPERSEDED / NOT USED,-0.1190,-0.1995,-0.0478,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_llm_avgprob_vs_answer_NOTUSED,Mac verifier (verify folder),
17,T7,T7_notused_enc_aucofmeanoof,0.5916,0.511,0.6706,SUPERSEDED / NOT USED,0.5916,0.5110,0.6706,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/pub_enc_aucofmean,Mac verifier (verify folder),
17,T7,T7_notused_enc_aucofmeanoof_minus_answer,-0.2361,-0.3272,-0.1394,SUPERSEDED / NOT USED,-0.2361,-0.3272,-0.1394,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_enc_avgprob_vs_answer_NOTUSED,Mac verifier (verify folder),
17,T7,T7_notused_ans_aucofmeanoof,0.7748,0.7041,0.8387,SUPERSEDED / NOT USED,0.7748,0.7041,0.8387,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_ans_avgprob_vs_answer_NOTUSED,Mac verifier (verify folder),
17,T7,T7_notused_ans_aucofmeanoof_minus_answer,-0.053,-0.1046,-0.0049,SUPERSEDED / NOT USED,-0.0530,-0.1046,-0.0049,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_ans_avgprob_vs_answer_NOTUSED,Mac verifier (verify folder),
17,T7,T7_notused_proj_aucofmeanoof,0.5631,0.479,0.6478,SUPERSEDED / NOT USED,0.5631,0.4790,0.6478,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/pub_proj_aucofmean,Mac verifier (verify folder),
17,T7,T7_notused_proj_aucofmeanoof_minus_answer,-0.2646,-0.3575,-0.1667,SUPERSEDED / NOT USED,-0.2646,-0.3575,-0.1667,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_proj_avgprob_vs_answer_NOTUSED,Mac verifier (verify folder),
17,T7,T7_PROXYD_llm_meanof5,0.6997,0.6229,0.7722,SUPERSEDED / NOT USED,0.6997,0.6229,0.7722,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/forced_llm_meanof5,Mac verifier (verify folder),
17,T7,T7_PROXYD_llm_meanof5_minus_answer,-0.128,-0.1999,-0.0632,SUPERSEDED / NOT USED,-0.1280,-0.1999,-0.0632,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/forced_llm_meanof5,Mac verifier (verify folder),
17,T7,T7_PROXYD_enc_meanof5,0.5885,0.5268,0.6525,SUPERSEDED / NOT USED,0.5885,0.5268,0.6525,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/probe_enc_meanof5,Mac verifier (verify folder),
17,T7,T7_PROXYD_enc_meanof5_minus_answer,-0.2392,-0.3186,-0.1572,SUPERSEDED / NOT USED,-0.2392,-0.3186,-0.1572,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/probe_enc_meanof5,Mac verifier (verify folder),
17,T7,T7_PROXYD_ans_meanof5,0.7436,0.6797,0.8064,SUPERSEDED / NOT USED,0.7436,0.6797,0.8064,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/forced_ans_meanof5,Mac verifier (verify folder),
17,T7,T7_PROXYD_ans_meanof5_minus_answer,-0.0842,-0.1341,-0.037,SUPERSEDED / NOT USED,-0.0842,-0.1341,-0.0370,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/forced_ans_meanof5,Mac verifier (verify folder),
17,T7,T7_PROXYD_proj_meanof5,0.5611,0.4872,0.6338,SUPERSEDED / NOT USED,0.5611,0.4872,0.6338,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/probe_proj_meanof5,Mac verifier (verify folder),
17,T7,T7_PROXYD_proj_meanof5_minus_answer,-0.2667,-0.3493,-0.1811,SUPERSEDED / NOT USED,-0.2667,-0.3493,-0.1811,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/probe_proj_meanof5,Mac verifier (verify folder),
17,T7,T7_PROXYA_llm_meanof5,0.6982,0.6215,0.7702,SUPERSEDED / NOT USED,0.6982,0.6215,0.7702,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/probe_llm_meanof5,Mac verifier (verify folder),
17,T7,T7_PROXYA_llm_meanof5_minus_answer,-0.1296,-0.2019,-0.063,SUPERSEDED / NOT USED,-0.1296,-0.2019,-0.0630,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/probe_llm_meanof5,Mac verifier (verify folder),
17,T7,T7_PROXYA_enc_meanof5,0.5885,0.5268,0.6525,SUPERSEDED / NOT USED,0.5885,0.5268,0.6525,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/probe_enc_meanof5,Mac verifier (verify folder),
17,T7,T7_PROXYA_enc_meanof5_minus_answer,-0.2392,-0.3186,-0.1572,SUPERSEDED / NOT USED,-0.2392,-0.3186,-0.1572,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/probe_enc_meanof5,Mac verifier (verify folder),
17,T7,T7_PROXYA_ans_meanof5,0.738,0.6742,0.802,SUPERSEDED / NOT USED,0.7380,0.6742,0.8020,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/probe_ans_meanof5,Mac verifier (verify folder),
17,T7,T7_PROXYA_ans_meanof5_minus_answer,-0.0898,-0.1409,-0.0414,SUPERSEDED / NOT USED,-0.0898,-0.1409,-0.0414,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/probe_ans_meanof5,Mac verifier (verify folder),
17,T7,T7_PROXYA_proj_meanof5,0.5611,0.4872,0.6338,SUPERSEDED / NOT USED,0.5611,0.4872,0.6338,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/probe_proj_meanof5,Mac verifier (verify folder),
17,T7,T7_PROXYA_proj_meanof5_minus_answer,-0.2667,-0.3493,-0.1811,SUPERSEDED / NOT USED,-0.2667,-0.3493,-0.1811,yes,same,release/edaic_rerun/part17/verify/T7_verify.json,/cells/probe_proj_meanof5,Mac verifier (verify folder),
17,T7b,T7b_zeroshot_answer,0.8278,0.7703,0.8822,PAPER VALUE,0.8278,0.7703,0.8822,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/answer,Mac verifier (verify folder),
17,T7b,T7b_llm_meanof5,0.7001,0.6231,0.7727,PAPER VALUE,0.7001,0.6231,0.7727,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_llm_meanof5_vs_answer,Mac verifier (verify folder),
17,T7b,T7b_llm_meanof5_minus_answer,-0.1276,-0.1993,-0.0629,PAPER VALUE,-0.1276,-0.1993,-0.0629,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_llm_meanof5_vs_answer,Mac verifier (verify folder),
17,T7b,T7b_enc_meanof5,0.5884,0.5268,0.6523,PAPER VALUE,0.5884,0.5268,0.6523,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_enc_meanof5_vs_answer,Mac verifier (verify folder),
17,T7b,T7b_enc_meanof5_minus_answer,-0.2394,-0.3188,-0.1572,PAPER VALUE,-0.2394,-0.3188,-0.1572,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_enc_meanof5_vs_answer,Mac verifier (verify folder),
17,T7b,T7b_ans_meanof5,0.7435,0.6793,0.8065,SUPPORT,0.7435,0.6793,0.8065,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_ans_meanof5_vs_answer,Mac verifier (verify folder),
17,T7b,T7b_ans_meanof5_minus_answer,-0.0843,-0.1339,-0.037,SUPPORT,-0.0843,-0.1339,-0.0370,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_ans_meanof5_vs_answer,Mac verifier (verify folder),
17,T7b,T7b_proj_meanof5,0.561,0.4871,0.6339,SUPPORT,0.5610,0.4871,0.6339,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_proj_meanof5_vs_answer,Mac verifier (verify folder),
17,T7b,T7b_proj_meanof5_minus_answer,-0.2668,-0.3494,-0.1809,SUPPORT,-0.2668,-0.3494,-0.1809,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_proj_meanof5_vs_answer,Mac verifier (verify folder),
17,T7b,T7b_notused_llm_aucofmeanoof,0.7088,0.6232,0.7874,SUPERSEDED / NOT USED,0.7088,0.6232,0.7874,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_llm_avgprob_vs_answer_NOTUSED,Mac verifier (verify folder),
17,T7b,T7b_notused_llm_aucofmeanoof_minus_answer,-0.119,-0.1995,-0.0478,SUPERSEDED / NOT USED,-0.1190,-0.1995,-0.0478,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_llm_avgprob_vs_answer_NOTUSED,Mac verifier (verify folder),
17,T7b,T7b_notused_enc_aucofmeanoof,0.5916,0.511,0.6706,SUPERSEDED / NOT USED,0.5916,0.5110,0.6706,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_enc_avgprob_vs_answer_NOTUSED,Mac verifier (verify folder),
17,T7b,T7b_notused_enc_aucofmeanoof_minus_answer,-0.2361,-0.3272,-0.1394,SUPERSEDED / NOT USED,-0.2361,-0.3272,-0.1394,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_enc_avgprob_vs_answer_NOTUSED,Mac verifier (verify folder),
17,T7b,T7b_notused_ans_aucofmeanoof,0.7748,0.7041,0.8387,SUPERSEDED / NOT USED,0.7748,0.7041,0.8387,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_ans_avgprob_vs_answer_NOTUSED,Mac verifier (verify folder),
17,T7b,T7b_notused_ans_aucofmeanoof_minus_answer,-0.053,-0.1046,-0.0049,SUPERSEDED / NOT USED,-0.0530,-0.1046,-0.0049,yes,same,release/edaic_rerun/part17/verify/T7b_verify_out/T7b_verify.json,/cells/task_ans_avgprob_vs_answer_NOTUSED,Mac verifier (verify folder),
