order_group,line,context,paper_value,file_value,file_path,estimator,status,red_span,reason,value_status,method_constant,kind,section,item_id,added_basis,tex_file
other,129,ADReSSo | Clips (speakers) [clips] :: ADReSSo & 237 (237) & 0.62 & 0.55 & 0.82,237,237,<local data dir>/release/overnight/perclip/egemaps_adresso_oof.csv,"eGeMAPS 88 features + logistic regression, speaker-disjoint OOF, rank AUC recomputed here (summary csv says 0.6942)",MATCH,,count: 85 index rows for adresso carry n = 237 (e.g. handcheck_values.csv:27),current,no,integer,Experimental Results,L129_15,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,129,ADReSSo | Clips (speakers) [speakers] :: ADReSSo & 237 (237) & 0.62 & 0.55 & 0.82,237,237,<local data dir>/release/overnight/perclip/egemaps_adresso_oof.csv,"eGeMAPS 88 features + logistic regression, speaker-disjoint OOF, rank AUC recomputed here (summary csv says 0.6942)",MATCH,,count: 85 index rows for adresso carry n_spk/n = 237 (e.g. handcheck_values.csv:27),current,no,integer,Experimental Results,L129_20,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,129,ADReSSo | Zero-shot Audio :: ADReSSo & 237 (237) & 0.62 & 0.55 & 0.82,0.62,0.615,<local data dir>/release/omni_final/omni_adresso_zeroshot_scores.csv,"zero shot answer, rank AUC recomputed here from per-clip p_yes",MATCH,,"context [model=Qwen2.5-Omni; data=adresso; stream=zero_shot; arm=all]; tier current; same-tier values that round differently: 0.6083 (adresso adresso arm C_durmatch Omni zero-shot AU, current), 0.6291 (adresso adresso arm A_orig Omni zero-shot AUC, current), 0.6302 (adresso adresso arm B_paronly Omni zero-shot AUC, current), 0.632 (adresso adresso arm published Omni zero-shot AUC, current)",current,no,point,Experimental Results,L129_27,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,129,ADReSSo | Zero-shot Text :: ADReSSo & 237 (237) & 0.62 & 0.55 & 0.82,0.55,0.5542,<local data dir>/release/overnight2/text_new/o25_adresso_text.json,"text only, one documented prompt",MATCH,,context [model=Qwen2.5-Omni; data=adresso; stream=transcript; arm=all]; tier current,current,no,point,Experimental Results,L129_34,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,129,ADReSSo | Fine-tuned Audio :: ADReSSo & 237 (237) & 0.62 & 0.55 & 0.82,0.82,0.8246,<local data dir>/release/omni_final/omnisft_adresso_sft.json,"projector only, 5 folds, 3 epochs, lr 0.0001, json auc_oof",MATCH,,context [model=Qwen2.5-Omni; data=adresso; stream=projector_ft; arm=all]; tier current,current,no,point,Experimental Results,L129_41,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,130,ADReSS-2020 | Clips (speakers) [clips] :: ADReSS-2020 & 156 (156) & 0.62 & 0.75 & 0.77,156,156,<local data dir>/release/overnight2/text_new/o25_adress2020_text.csv,"text only, pod run Sep 20 (o25_adress2020_text.csv), rank AUC recomputed here",MATCH,,count: 112 index rows for adress2020 carry n = 156 (e.g. handcheck_values.csv:8),current,no,integer,Experimental Results,L130_15,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,130,ADReSS-2020 | Clips (speakers) [speakers] :: ADReSS-2020 & 156 (156) & 0.62 & 0.75 & 0.77,156,156,<local data dir>/release/overnight2/text_new/o25_adress2020_text.csv,"text only, pod run Sep 20 (o25_adress2020_text.csv), rank AUC recomputed here",MATCH,,count: 112 index rows for adress2020 carry n_spk/n = 156 (e.g. handcheck_values.csv:8),current,no,integer,Experimental Results,L130_20,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,130,ADReSS-2020 | Zero-shot Audio :: ADReSS-2020 & 156 (156) & 0.62 & 0.75 & 0.77,0.62,0.6241,<local data dir>/release/omni_final/omni_adress2020_zeroshot_scores.csv,"zero shot answer, rank AUC recomputed here from per-clip p_yes",MATCH,,"context [model=Qwen2.5-Omni; data=adress2020; stream=zero_shot; arm=all]; tier current; same-tier values that round differently: 0.6272 (adress2020 adress2020 arm A_orig Omni zero-shot AUC, current), 0.6313 (adress2020 adress2020 arm C_durmatch Omni zero-shot, current), 0.6524 (adress2020 adress2020 arm B_paronly Omni zero-shot , current)",current,no,point,Experimental Results,L130_27,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,130,ADReSS-2020 | Fine-tuned Audio :: ADReSS-2020 & 156 (156) & 0.62 & 0.75 & 0.77,0.77,0.7684,<local data dir>/release/omni_final/omnisft_adress2020_sft.json,"projector only, 5 folds, 3 epochs, lr 0.0001, json auc_oof",MATCH,,context [model=Qwen2.5-Omni; data=adress2020; stream=projector_ft; arm=all]; tier current,current,no,point,Experimental Results,L130_41,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,136,"Zero-shot, Qwen2.5-Omni stays between 0.56 and 0.71 on the Parkinson's and Alzheimer's sets, and only E-DAIC is higher (Table \reftab:main).",0.56 and 0.71,0.5635 to 0.7143,omni_adress2020_zeroshot.json ; omni_adresso_zeroshot.json ; omni_kcl_zeroshot.json ; omni_neurovoz_zeroshot.json ; omni_pcgita_zeroshot.json ; omni_pitt_zeroshot.json,"Qwen2.5-Omni zero_shot, PD+AD",MATCH,,"range matches SET 'Qwen2.5-Omni zero_shot, PD+AD': min 0.5635 (pcgita) max 0.7143 (kcl); members: pcgita 0.5635; neurovoz 0.6951; kcl 0.7143; pitt 0.6578; adresso 0.6150; adress2020 0.6241; compatible sets that do NOT match: Qwen2.5-Omni zero_shot, PD+AD without MDVR-KCL gives 0.56 to 0.70",,no,range,Audio LLM performance,L136_137,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,149,"On all 708 Pitt segments, middle third included, the encoder probe reaches 0.80 and the zero-shot answer 0.67.",708,708,<local data dir>/release/edaic_rerun/pitt_all_segments.csv,"speaking rate alone, clip-level rank AUC, direction-free max(auc, 1-auc) (raw auc 0.3030), all708 segments",MATCH,,count: 11 index rows for pitt_all carry n = 708 (e.g. handcheck_values.csv:144),current,no,integer,Probing Results,L149_387,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,149,"On all 708 Pitt segments, middle third included, the encoder probe reaches 0.80 and the zero-shot answer 0.67.",0.80,0.7968,<local data dir>/release/edaic_rerun/pitt_all/o25_pitt_all_nested_repeats.json,"five split nested, mean of 5 repeats, all three text-probability tertiles kept, merged consecutive *PAR: segments >= 30 s, 708 clips / 266 speakers",MATCH,,context [model=Qwen2.5-Omni (default); data=pitt_all; stream=encoder_probe; arm=all]; tier current,current,no,point,Probing Results,L149_455,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,149,"On all 708 Pitt segments, middle third included, the encoder probe reaches 0.80 and the zero-shot answer 0.67.",0.67,0.6695,<local data dir>/release/edaic_rerun/pitt_all/o25_pitt_all_zeroshot.json,"zero shot, all three text-probability tertiles kept, merged consecutive *PAR: segments >= 30 s, 708 clips / 266 speakers",MATCH,,context [model=Qwen2.5-Omni (default); data=pitt_all; stream=zero_shot; arm=all]; tier current,current,no,point,Probing Results,L149_485,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,149,Age alone separates the Pitt groups at 0.71.,0.71,0.7111,<local data dir>/DementiaBank/pitt_manifest.csv,"age alone, clip level, full",MATCH,,"context [model=Qwen2.5-Omni (default); data=pitt; stream=age_alone; arm=all]; tier current; same-tier values that round differently: 0.7015 (pitt age_alone, clip level, full468 (Sep 19 a, current)",current,no,point,Probing Results,L149_1640,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,168,Qwen2-Audio | Depression Conflict :: Qwen2-Audio & 0.23 & 0.96 & 0.41 & 0.70,0.23,0.228,<local data dir>/release/edaic_rerun/part14/p14_q2a_zeroshot_scores.csv,Qwen2-Audio | A_edaic_part14 | conflict | src=primary,MATCH,,context [model=Qwen2-Audio; data=edaic_conflict_v2; stream=zero_shot; arm=conflict]; tier current,current,no,point,Conflict Test Results,L168_34,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,168,Qwen2-Audio | Depression Agree. :: Qwen2-Audio & 0.23 & 0.96 & 0.41 & 0.70,0.96,0.9608,scores/part17/T1_perclip_distinct_agreement.csv,E-DAIC Table 2 Qwen2-Audio audio agreement NEW 311 distinct,MATCH,,"context [model=Qwen2-Audio; data=edaic_conflict_v2; stream=zero_shot; arm=agreement]; tier CONTESTED; same-tier values that round differently: 0.9478 (edaic_conflict_v2 E-DAIC Table 2 Qwen2-Audio audio agreeme, CONTESTED), 0.9478 (edaic_conflict_v2 Qwen2-Audio | A_edaic_part14 | agreement, CONTESTED), 0.9478 (edaic_conflict_v2 zero shot answer, CONTESTED); NOTE S4: PART17 T1 value on the 311 distinct agreement segments; the paper's Table 2 used all 483 rows (repeats included); not yet decided which is printed",CONTESTED,no,point,Conflict Test Results,L168_41,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,168,Qwen2-Audio | Alzheimer's Conflict :: Qwen2-Audio & 0.23 & 0.96 & 0.41 & 0.70,0.41,0.4132,<local data dir>/paper work/paper1_local_runs/probe2/pitt_zeroshot_scores.csv,Qwen2-Audio | B_pitt | conflict | src=primary,MATCH,,context [model=Qwen2-Audio; data=pitt; stream=zero_shot; arm=conflict]; tier current,current,no,point,Conflict Test Results,L168_48,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,168,Qwen2-Audio | Alzheimer's Agree. :: Qwen2-Audio & 0.23 & 0.96 & 0.41 & 0.70,0.70,0.6985,<local data dir>/paper work/paper1_local_runs/probe2/pitt_zeroshot_scores.csv,Qwen2-Audio | B_pitt | agreement | src=primary,MATCH,,context [model=Qwen2-Audio; data=pitt; stream=zero_shot; arm=agreement]; tier current,current,no,point,Conflict Test Results,L168_55,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,169,Qwen2.5-Omni | Depression Conflict :: Qwen2.5-Omni & 0.22 & 0.96 & 0.53 & 0.71,0.22,0.2218,<local data dir>/release/edaic_rerun/part14/p14_o25_zeroshot_scores.csv,Qwen2.5-Omni | A_edaic_part14 | conflict | src=primary,MATCH,,"context [model=Qwen2.5-Omni; data=edaic_conflict_v2; stream=zero_shot; arm=conflict]; tier current; same-tier values that round differently: 0.1759 (edaic_conflict_v2 1d PHQ-8>=10 cutoff rebuild, Omni audio , current), 0.2392 (edaic_conflict_v2 1b prompt wording 3, Omni audio conflict, current), 0.3439 (edaic_conflict_v2 1b prompt wording 2, Omni audio conflict, current)",current,no,point,Conflict Test Results,L169_34,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,169,Qwen2.5-Omni | Depression Agree. :: Qwen2.5-Omni & 0.22 & 0.96 & 0.53 & 0.71,0.96,0.9647,scores/part17/T1_perclip_distinct_agreement.csv,E-DAIC Table 2 Qwen2.5-Omni audio agreement NEW 311 distinct,MATCH,,"context [model=Qwen2.5-Omni; data=edaic_conflict_v2; stream=zero_shot; arm=agreement]; tier CONTESTED; same-tier values that round differently: 0.9119 (edaic_conflict_v2 1b prompt wording 2, Omni audio agreemen, CONTESTED), 0.9311 (edaic_conflict_v2 1d PHQ-8>=10 cutoff rebuild, Omni audio , CONTESTED), 0.9442 (edaic_conflict_v2 1b prompt wording 3, Omni audio agreemen, CONTESTED), 0.9482 (edaic_conflict_v2 E-DAIC Table 2 Qwen2.5-Omni audio agreem, CONTESTED); NOTE S4: PART17 T1 value on the 311 distinct agreement segments; the paper's Table 2 used all 483 rows (repeats included); not yet decided which is printed",CONTESTED,no,point,Conflict Test Results,L169_41,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,169,Qwen2.5-Omni | Alzheimer's Conflict :: Qwen2.5-Omni & 0.22 & 0.96 & 0.53 & 0.71,0.53,0.5322,<local data dir>/release/omni_final/omni_pitt_zeroshot_scores.csv,"Pitt Qwen2.5-Omni audio zero-shot answer AUC, conflict arm",MATCH,,"context [model=Qwen2.5-Omni; data=pitt; stream=zero_shot; arm=conflict]; tier current; same-tier values that round differently: 0.5408 (pitt Pitt arm B zero-shot AUC, conflict arm, current)",current,no,point,Conflict Test Results,L169_48,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,169,Qwen2.5-Omni | Alzheimer's Agree. :: Qwen2.5-Omni & 0.22 & 0.96 & 0.53 & 0.71,0.71,0.7054,<local data dir>/release/omni_final/omni_pitt_zeroshot_scores.csv,"Pitt Qwen2.5-Omni audio zero-shot answer AUC, agreement arm",MATCH,,"context [model=Qwen2.5-Omni; data=pitt; stream=zero_shot; arm=agreement]; tier current; same-tier values that round differently: 0.6952 (pitt Pitt arm A zero-shot AUC, agreement arm, current), 0.8007 (pitt Pitt arm B zero-shot AUC, agreement arm, current)",current,no,point,Conflict Test Results,L169_55,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,172,Audio Flamingo 3 | Depression Conflict :: Audio Flamingo 3 & 0.42 & 0.84 & 0.61 & 0.59,0.42,0.4235,<local data dir>/release/edaic_rerun/part14/p14_af3.csv,Audio Flamingo 3 | A_edaic_part14 | conflict | src=primary,MATCH,,context [model=Audio Flamingo 3; data=edaic_conflict_v2; stream=zero_shot; arm=conflict]; tier current,current,no,point,Conflict Test Results,L172_34,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,172,Audio Flamingo 3 | Depression Agree. :: Audio Flamingo 3 & 0.42 & 0.84 & 0.61 & 0.59,0.84,0.8425,scores/part17/T1_perclip_distinct_agreement.csv,E-DAIC Table 2 Audio Flamingo 3 audio agreement NEW 311 distinct,MATCH,,"context [model=Audio Flamingo 3; data=edaic_conflict_v2; stream=zero_shot; arm=agreement]; tier CONTESTED; same-tier values that round differently: 0.8095 (edaic_conflict_v2 Audio Flamingo 3 | A_edaic_part14 | agre, CONTESTED), 0.8095 (edaic_conflict_v2 E-DAIC Table 2 Audio Flamingo 3 audio ag, CONTESTED), 0.8095 (edaic_conflict_v2 zero shot answer, CONTESTED); NOTE S4: PART17 T1 value on the 311 distinct agreement segments; the paper's Table 2 used all 483 rows (repeats included); not yet decided which is printed",CONTESTED,no,point,Conflict Test Results,L172_41,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,172,Audio Flamingo 3 | Alzheimer's Conflict :: Audio Flamingo 3 & 0.42 & 0.84 & 0.61 & 0.59,0.61,0.6169,<local data dir>/release/overnight2/part3/af3_pitt.csv,Audio Flamingo 3 | B_pitt | conflict | src=primary,MISMATCH,,"context [model=Audio Flamingo 3; data=pitt; stream=zero_shot; arm=conflict]; best current candidate Audio Flamingo 3|pitt|zero_shot|conflict = 0.6169 (Audio Flamingo 3 | B_pitt | conflict | src=primary) rounds to 0.62; same-tier values: 0.6169 (pitt Audio Flamingo 3 | B_pitt | conflict | s, current), 0.6169 (pitt Pitt conflict arm AUC, current), 0.6169 (pitt zero shot answer, current); paper value equals lower-tier ALT Audio Flamingo 3|pitt|zero_shot|conflict = 0.6075 (af3_pitt.csv)",current,no,point,Conflict Test Results,L172_48,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,172,Audio Flamingo 3 | Alzheimer's Agree. :: Audio Flamingo 3 & 0.42 & 0.84 & 0.61 & 0.59,0.59,0.5822,<local data dir>/release/overnight2/part3/af3_pitt.csv,Audio Flamingo 3 | B_pitt | agreement | src=primary,MISMATCH,,"context [model=Audio Flamingo 3; data=pitt; stream=zero_shot; arm=agreement]; best current candidate Audio Flamingo 3|pitt|zero_shot|agreement = 0.5822 (Audio Flamingo 3 | B_pitt | agreement | src=primary) rounds to 0.58; same-tier values: 0.5822 (pitt Audio Flamingo 3 | B_pitt | agreement | , current), 0.5822 (pitt Pitt agreement arm AUC, current), 0.5822 (pitt zero shot answer, current); paper value equals lower-tier ALT Audio Flamingo 3|pitt|zero_shot|agreement = 0.5855 (af3_pitt.csv)",current,no,point,Conflict Test Results,L172_55,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
other,173,Kimi-Audio | Depression Conflict :: Kimi-Audio & 0.53 & 0.89 & 0.72 & 0.72,0.53,0.5258,<local data dir>/release/edaic_rerun/part14/p14_kimi_zeroshot_scores.csv,Kimi-Audio | A_edaic_part14 | conflict | src=primary,MATCH,,context [model=Kimi-Audio; data=edaic_conflict_v2; stream=zero_shot; arm=conflict]; tier current,current,no,point,Conflict Test Results,L173_34,,<local data dir>/paper work/paper1_submission_23sep/final_overleaf_2325Z/AudioLLMHealthUtilityGap.tex
