dataset,path,md5,dur_s,db_p5,db_med,db_max,frac_below_floor6,frac_below_m50,n_frames,mfcc,err
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0026.wav,722723a8c94fa14de4edccd89857a4a0,4.9993,-63.4897,-37.5198,-22.7226,0.1727,0.251,498,-88.237450;4.483176;-3.591338;-0.407228;0.207585;-3.829978;-1.840262;0.496034;-1.964116;0.827062;-0.036322;-0.650220;-0.280825,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0027.wav,716f192490dcafa373ee4ac3c3d304fd,2.856,-65.7646,-40.3753,-31.6764,0.1268,0.2254,284,-95.300499;3.788290;-1.176206;-0.311786;-1.921566;-2.098927;-3.540340;-1.405139;-0.204292;-0.360391;-0.965117;-1.670863;-0.930070,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0028.wav,0c96ee96b05e5884a131ca3f1cdd1840,2.7454,-60.1236,-45.5053,-31.6916,0.2198,0.3333,273,-99.599823;0.626618;1.173775;-0.029570;-0.467082;-3.089792;-2.190645;-1.544444;-1.207569;0.261075;-1.222274;-0.931945;0.102507,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0029.wav,59973d58c6a34051e42ae8947172768b,3.6,-61.518,-40.713,-32.3398,0.1257,0.1844,358,-91.077240;1.867466;-1.582467;-1.923710;-1.658793;-2.864259;-3.393268;0.030231;-1.296685;-1.140235;-0.201662;-1.782734;-0.133177,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0030.wav,c98e58fe29332c22a7e012bc77843918,2.968,-60.6759,-40.753,-29.3673,0.1729,0.2712,295,-90.992592;2.571975;-1.565500;-1.193877;-1.828008;-1.345323;-3.370335;-0.386117;-0.847429;1.111121;0.073612;0.755168;-1.355613,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0031.wav,133377b6125b7bae752d0630bd9fb773,3.571,-62.1091,-40.1628,-18.5943,0.1352,0.2085,355,-92.303276;3.551296;-1.666425;-0.193355;-0.738375;-1.581380;-2.513595;-1.010766;-0.724811;-0.423827;-0.192017;-1.726010;-0.518456,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0032.wav,535110d87398f685c35ce18e504234b6,4.172,-55.9132,-33.528,-21.1267,0.1566,0.1566,415,-80.100143;2.031979;-4.984316;-1.962730;-2.193537;-4.476957;-2.456973;-1.367228;-1.612355;-0.758292;-1.217538;-1.705478;-0.716961,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0033.wav,e51cac6190dd8a2b25d1e8447c565b23,2.72,-60.9094,-32.9572,-23.885,0.137,0.2185,270,-82.531502;6.393166;-3.721085;1.701262;-3.541449;-1.905157;-0.591326;-0.767736;-0.249849;0.106862;0.582679;0.277521;-0.212353,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0044.wav,720ed7c7986ae399ed446c9a16d8bcff,3.2493,-60.9722,-37.5616,-26.7286,0.1207,0.1889,323,-83.109245;2.656707;-3.010332;0.661766;-1.174225;-1.549945;-2.877811;-0.094029;-0.592628;0.661049;0.149845;-0.013020;0.180019,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0046.wav,bf05c9884ec5ea61110517994d171a3c,3.1886,-56.8898,-31.3215,-20.4481,0.1041,0.1104,317,-77.396652;2.155823;-6.209012;-2.338958;-2.758485;-4.874237;-1.831416;-2.224724;-1.891346;-0.030917;-1.843774;-0.676754;-1.408111,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0047.wav,01785376f28f0bf5e9001d81151ad15d,4.7237,-55.1647,-34.0335,-21.7203,0.1085,0.0957,470,-77.791512;1.708348;-4.000216;1.747326;-1.269818;-1.698513;-3.410239;-0.114300;-0.723529;-0.518507;-0.405923;-0.946974;-0.931269,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0058.wav,eed6192d99a2bbc1028a555727e23df1,4.2475,-58.3212,-26.341,-13.5531,0.13,0.1489,423,-71.073929;3.193667;-2.926852;-0.500666;-2.140099;-1.613632;-2.725676;-0.065814;-1.353115;-0.035853;-0.648635;-0.229052;-1.275300,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0066.wav,0a3737257c8c376d72ad6a00e7fad771,3.6323,-56.1544,-33.6805,-21.1312,0.1274,0.1274,361,-79.895004;2.944377;-0.847657;0.008182;0.022968;-2.660793;-1.128456;-1.461790;-1.422715;1.666382;-0.305781;0.524688;-0.563626,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0067.wav,0b70730e82e27c2d75c39cae6948bbf3,1.1676,-63.1977,-42.4718,-31.2467,0.2174,0.2957,115,-92.486267;0.351562;0.697824;-0.954794;-1.706157;-0.603852;0.414730;-0.864205;0.447437;-0.442608;0.261617;0.196196;-0.397119,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0070.wav,949ba69e0b5874407ea861ac6e93086b,3.7021,-58.9958,-35.8544,-26.8304,0.1277,0.1712,368,-83.080170;1.852794;-4.945701;-1.840060;-2.165394;-3.636174;-1.972787;-0.653797;-0.720102;-1.765566;-1.093309;-1.346930;-1.155342,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0077.wav,5ffe293381a8f18a7c1413606b9aae3d,3.5137,-60.5547,-31.57,-21.3677,0.1261,0.1862,349,-84.183411;5.665739;-1.852179;1.420377;-0.961751;-1.740396;-2.598219;-0.982920;-0.723738;-0.853110;-0.152754;-0.021083;-0.591199,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0078.wav,2117835cf9f5072e7e6ce2dfc470b954,4.7326,-62.9908,-46.1264,-36.5581,0.1614,0.2611,471,-96.319099;2.103655;0.199039;1.194026;0.228728;-0.834146;-2.171323;-0.068363;0.304793;0.211708;-0.056158;0.882196;-0.882182,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0079.wav,049b14cd62ec1ab9ac8493f3aab84a47,3.2619,-56.6936,-29.5837,-23.3957,0.1111,0.1173,324,-84.899628;4.440278;-1.487008;-1.425176;-1.273656;-2.002226;-2.626302;-1.958872;-2.028333;-1.758263;-1.914215;-1.945197;-1.912182,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0109.wav,2ccf4589a64cf40106031eb09ad5770a,3.0556,-58.2918,-37.1888,-29.941,0.2303,0.25,304,-86.387802;0.596280;-0.138408;-0.896657;-0.063044;-1.408197;-0.508759;-0.482414;-0.027332;0.045393;-0.133023;0.383861;-0.254460,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0111.wav,830b2b13c8aca227ffe392cd5d5d061f,4.0688,-58.5609,-36.7312,-25.9119,0.2123,0.242,405,-89.131676;-0.822361;3.356284;0.109346;0.056498;-0.779770;-1.371493;0.557612;0.375795;-0.736785;0.355192;0.839555;-0.095178,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0113.wav,48b053909f6b7e1d1f7df28071b5bd64,3.5876,-61.2873,-37.4101,-26.8833,0.2101,0.2773,357,-85.006241;-3.031378;0.059133;-1.905087;-1.541675;-1.749084;-2.652275;-0.734080;-0.088215;-1.629108;-0.822366;-1.031123;-0.663319,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0115.wav,e6c278052f510489f0f19a472f3ce403,3.7434,-58.6132,-29.1162,-20.616,0.121,0.1317,372,-81.877968;2.513220;1.807999;-1.176314;-1.157465;-0.840066;-2.867613;-0.548822;-1.441503;-0.858990;-0.529796;-0.084288;-1.265919,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_DIABLO_0117.wav,8900969ab5f57df06427835591edc5ca,3.0664,-57.6446,-35.6591,-27.3508,0.1082,0.1213,305,-82.960114;0.166478;-0.477966;-2.286241;-2.205287;-1.815323;-1.075659;-1.333583;-0.332209;-1.416082;-1.537975;-1.362490;-0.327242,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0004.wav,a70950a8673e62f69bb830e02f017b62,2.4177,-32.2632,-30.3926,-24.478,0.85,0.0,240,-80.002930;4.564002;0.023504;3.846307;-0.039265;-4.972044;-5.817428;-0.964998;-3.443270;-0.283131;-2.139920;-4.207352;0.649804,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0022.wav,1bc040246f19961bc592ad598a193bc3,3.8563,-30.0426,-28.5024,-25.693,1.0,0.0,384,-70.221298;5.592487;-3.060485;5.322253;0.752513;-5.958670;-5.821897;1.445085;-2.029953;-0.385838;-0.779502;0.286855;1.697199,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0023.wav,5d7fa3b4378e8570df88cd84ef18deb4,5.5449,-39.5588,-38.2886,-34.7639,1.0,0.0,552,-81.555099;1.843046;0.292083;1.102556;-1.395925;-0.594146;-5.268235;0.257637;4.041975;1.576124;-0.855134;1.367838;-0.323946,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0024.wav,917ae50476f477a23732b0816b70bb8f,3.8872,-44.3011,-41.8959,-37.1154,0.9044,0.0,387,-96.679626;7.742951;0.904428;4.431137;2.073894;-3.532884;-6.033560;-0.704986;2.776638;-0.267729;-0.033812;0.325922;0.237746,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0025.wav,d319bb87d6423e9926b390bd6d79ad3b,3.9699,-41.1508,-38.915,-36.2574,1.0,0.0,395,-83.268532;0.252161;-1.646924;1.305304;-4.516442;-7.282688;-1.304310;-0.992653;-1.471055;-3.244526;-0.871343;-0.243298;-1.131523,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0026.wav,a7c8fe62a0e7a96bb9101cb43582ec7c,3.8002,-26.5155,-24.3594,-21.6943,1.0,0.0,378,-71.361824;9.717588;-2.656339;-0.379487;1.995904;-6.319315;-5.616907;-2.171437;-1.169987;0.576972;-2.596735;-0.101682;1.449814,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0027.wav,e5d834ed238e7281acd5e4077a982b5a,4.0049,-39.7517,-37.2157,-34.9694,1.0,0.0,398,-89.784119;3.300660;1.821361;3.569253;-4.041739;-7.014799;-6.844735;0.204162;-0.308663;-2.416309;-0.082519;-3.703233;-2.389238,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0028.wav,f458cb09fa166f3c3ede941a67c7e865,3.7058,-41.5521,-39.2922,-34.4593,0.9485,0.0,369,-97.796638;3.148571;3.907715;-4.122100;-1.522973;-6.117770;-4.687747;-1.764608;-1.933846;1.903798;-2.474546;-2.021754;0.027768,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0029.wav,c74ca45cc2cd5f19e518379437cc8675,3.8952,-44.1018,-42.4248,-34.81,0.9149,0.0,388,-88.801262;0.556592;3.436195;1.644721;-3.426344;-7.345491;-2.962420;1.902991;-2.881079;-1.257810;2.272875;-3.526356;0.059078,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0006.wav,6a91dd0d51703d4c77054ddb493088b1,3.8384,-34.1053,-32.0951,-28.2704,1.0,0.0,382,-76.581337;6.942245;-1.072263;1.521181;-2.081049;-0.797366;-8.635965;1.398723;0.375911;1.210629;-2.489495;1.544276;-1.293288,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0007.wav,b0dd0d35c6444d835fb2affcad7653da,3.0922,-27.1699,-24.9703,-23.4847,1.0,0.0,307,-64.569260;5.435658;-3.910096;5.444541;-1.534270;-5.154172;-5.171024;-0.322176;-0.731412;-1.069782;-1.295883;1.006578;1.659923,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0008.wav,c542a5e09d6c784d9e2b3d01f0c82f80,3.8607,-30.335,-27.7687,-23.4081,0.9323,0.0,384,-70.428642;4.896589;-1.878964;8.569634;-1.169437;-6.103779;-4.027948;-0.053146;-0.589304;-1.093623;-0.942022;1.480558;-0.002250,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0009.wav,c6a514a2af1204f29a4433e79b1c9c04,3.3886,-26.429,-25.5629,-22.8272,1.0,0.0,337,-73.278625;2.131687;-0.460716;6.043418;-6.014033;-5.747449;-4.387851;-3.013142;-2.816131;-3.211971;-1.446467;-0.431589;-3.004470,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0010.wav,24ec23b3e911f06601e0f1c2b54ac7f6,3.7865,-26.9617,-23.8705,-20.5126,0.9735,0.0,377,-64.211739;-2.046618;0.437611;0.805772;-5.768971;-6.561867;-4.292681;-1.204503;-2.826351;-2.788651;-0.715246;0.165733;-3.324392,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0011.wav,a918c648818ae2479986dd4851743c91,3.8362,-24.6738,-23.5436,-20.7586,1.0,0.0,382,-61.812607;-5.648664;-4.215574;4.846122;-8.252939;-8.335432;-2.669319;-2.676334;-2.051858;-3.847642;0.766161;1.900197;-1.290755,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0012.wav,d5ce42e97332e012136c0b68d7bcb0ac,3.4704,-40.3569,-38.4885,-35.7405,1.0,0.0,345,-85.172035;2.432396;1.473828;1.507492;-3.197827;-6.333825;-3.473595;0.971820;-1.812306;-2.499174;1.662400;-1.372979;-1.921700,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0013.wav,a1bfe838a447a24e81f660ceb7c6bb07,3.6541,-30.989,-28.2865,-25.0034,1.0,0.0,363,-74.401390;6.040640;-2.529890;2.260380;-6.778245;-7.319667;-4.099262;0.283663;-0.566789;-2.055946;1.690248;-0.515848;-2.537491,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0014.wav,0a13cc5942d92137a434cf0a9068adf3,4.3483,-42.8213,-40.8855,-37.9376,1.0,0.0,433,-86.794640;4.386933;-2.307180;3.568259;-0.889842;-4.885042;-7.610756;2.109066;1.218277;-3.412870;1.994324;1.206924;-2.565724,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0015.wav,b641247ef2182bfd0f2d1dece446c1bd,4.3104,-34.1583,-31.9158,-28.2831,1.0,0.0,429,-84.270782;4.975480;-2.999795;-1.271685;-4.035580;-6.746684;-4.240154;-0.352982;-3.552918;-3.678250;-1.395429;-0.735576;-0.616418,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0016.wav,0589c81e7b0750e718f53a3f918333ea,3.2632,-31.7701,-28.3607,-22.1083,0.7315,0.0,324,-77.462990;3.015916;0.193161;7.184346;1.085674;-5.826319;-3.759860;0.025032;-2.033523;-0.651865;-2.225925;0.360324;-1.693729,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0017.wav,6364d48e197a8f11f9e1cd5b0d28ad2e,3.7529,-37.2155,-35.5855,-27.8992,0.8901,0.0,373,-88.895432;6.215629;-0.845442;6.243940;1.324103;-4.803548;-3.180014;-1.398869;-0.766376;-0.361485;-2.281292;-1.545170;0.148954,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0018.wav,71eb3f4860cc3f739b8d527553f83e0a,3.8343,-41.5195,-40.8254,-38.1909,1.0,0.0,381,-95.887932;3.469933;2.461714;-0.621561;-2.982111;-6.500128;-1.907395;2.014845;-1.189440;-1.610211;-4.334810;-2.175786;-2.261120,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0019.wav,a90a117f8f3f395f86558808e0c41400,3.7914,-40.2465,-38.2471,-34.0703,0.9814,0.0,377,-87.275665;6.176315;0.700757;3.561827;1.747322;-5.593404;-2.620542;-0.459943;0.448232;0.348123;-1.244103;0.507821;0.099300,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0020.wav,cd0b17d627f36de7b01333e2866c1c20,4.0147,-40.8621,-39.1796,-34.3818,0.9799,0.0,399,-85.746544;4.862778;-1.621209;5.429484;0.080253;-3.707990;-3.966635;-1.749770;-0.232996;1.830825;-0.204678;-0.695990;2.325534,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0021.wav,cf9341c33fc40d4d2d7c055c02dece58,2.4046,-38.2023,-35.367,-31.0923,0.8782,0.0,238,-82.944794;3.250559;4.128358;2.256112;1.188831;-5.471322;-7.351774;2.958082;-1.427064;0.592363;-0.120177;0.043289;0.308481,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0030.wav,6dd2ed29ffc23666de931f011a388c85,3.5983,-36.1769,-34.9459,-31.8071,1.0,0.0,358,-80.858475;2.266926;-0.316890;3.535069;0.724782;-5.940835;-8.876773;1.344428;-2.921936;-0.869818;-1.010565;-0.343516;1.734213,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0031.wav,ed7618b3f647237dd4bc656f0643baf1,3.7914,-44.342,-38.7013,-32.6584,0.5942,0.0,377,-88.550095;1.556992;1.247139;2.871617;-2.423122;-7.252424;-2.368400;-0.067496;-1.175940;-3.267746;0.887994;-3.525348;-1.884881,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0032.wav,567421d75f87813e67628d085e4d4582,3.7648,-32.568,-30.4119,-25.6582,0.9091,0.0,374,-74.093918;2.621526;-2.395807;2.945449;-5.081623;-10.620735;-3.315792;1.272397;-3.404941;-1.040452;-0.476519;-1.636460;-2.476392,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0033.wav,7228dfc05a02e3244503669dc1a335b8,3.9259,-39.427,-27.1665,-26.2467,0.0563,0.0384,391,-71.555992;5.927355;-4.463098;6.990921;-2.235187;-8.243773;-1.919794;-2.657621;1.810664;-2.557593;-0.057611;1.758436;-0.567981,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0035.wav,d7c67657dfc810eddfd64b088f4f50bc,5.6877,-39.0448,-35.4517,-31.2165,0.8413,0.0,567,-82.191277;0.705985;1.144172;5.193093;1.338170;-3.603413;-6.047585;0.066446;-0.986237;-1.677152;-2.015939;0.282043;-1.233400,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0037.wav,526bc4b66251779c4a7a39219ddcc657,3.4583,-39.5348,-36.8229,-30.4773,0.8401,0.0,344,-79.392754;3.127869;-4.626829;7.245788;-6.184447;-8.761967;-0.948209;-2.036029;-1.110261;0.424234;-1.996355;0.767116;-2.661765,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0038.wav,eb3091d2812a9b915c40b1060a99c429,5.6151,-34.5731,-33.3855,-28.974,1.0,0.0,560,-79.051147;4.958814;-0.525569;4.392884;-3.310124;-4.312053;-5.051437;-1.596929;2.703887;-4.074163;-0.181645;1.060678;-3.155687,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0039.wav,1e0572d76cc852288521394c8da154c8,4.4691,-27.6301,-26.7933,-22.8045,1.0,0.0,445,-70.346268;5.602866;-3.191931;0.338085;-1.793558;-2.933926;-9.265685;-2.520350;1.342166;-0.549553;-2.559579;2.544950;0.266591,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0040.wav,e4a5766236bf48e53afd6be0f6e97bb1,3.6108,-36.043,-31.184,-26.2391,0.6267,0.0,359,-81.026917;5.506286;3.053184;2.880386;-5.096979;-8.417717;-2.346782;1.936991;-4.696434;0.368297;-0.214381;-2.222941;-0.547702,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0041.wav,9ead5c89f9cf736f9d99773b1c25af31,4.5218,-21.7864,-19.6253,-14.7679,0.9444,0.0,450,-59.622540;3.004472;-2.369764;0.247630;-3.898731;-5.278210;-7.829215;-1.760619;-0.501160;-2.004046;-1.918866;-0.003893;-2.236478,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0042.wav,6fe2db755e478cf35d15acb3b47fde2f,6.7854,-36.8258,-33.9694,-30.4981,0.9764,0.0,677,-78.821465;5.974349;-4.982640;1.733142;-1.817421;-7.393250;-5.041219;0.513165;-1.503463;-1.086886;-1.291878;0.685376;-2.133032,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0043.wav,fa64493fbbbd5d15fd63c2a9460dbaec,3.5479,-36.3894,-34.2258,-30.191,0.983,0.0,353,-74.178703;-2.100232;-3.044203;-4.296674;-5.479831;-7.567856;-3.074464;0.686673;-1.678999;-2.175792;-0.576129;-0.986645;-1.728194,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0044.wav,9778174ba6c76dcae6f3d8f97f6e17e3,4.2544,-38.3422,-36.6173,-32.4545,1.0,0.0,423,-83.907318;3.983672;1.787385;6.341847;0.678210;-4.985873;-4.473350;1.173419;-1.346797;-0.992192;0.945204;0.363781;1.209759,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0046.wav,09e676b5b3ae971e34f0ec94a0b82699,4.2145,-27.2417,-25.7989,-23.3306,1.0,0.0,419,-66.646629;0.915731;-7.067570;-4.895547;0.414745;-9.744390;-4.395703;-0.801103;-1.265253;-2.666546;-0.754184;1.791684;-1.257250,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0047.wav,a9723c8c3fa9f31d61e14e6c195ba6a4,4.1566,-27.1183,-25.5927,-20.8754,0.9903,0.0,414,-62.109459;2.215800;-5.300977;3.404728;-4.797109;-5.207858;-6.471042;2.336905;0.228265;-0.644763;0.112427;-1.713506;-0.457017,
neurovoz_silencemode1,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload_silencemode_1/audios/PD_E1_0058.wav,7b3b415f61e00a21e1351184b7ff66dc,3.6154,-19.135,-17.995,-14.8174,1.0,0.0,360,-53.526405;2.633926;-2.344871;2.922754;-3.527346;-4.907892;-6.976029;-0.086451;-1.215796;-0.886417;-1.156409;0.522802;0.977645,
