row,part,task,id,paper_role,sampled,value_verified,lo,hi,n,file,resolved,method,config,check_value,check_lo,check_hi,value_status,ci_status,note
sentence,VERBATIM,Recording features from the quietest frames separate the NeuroVoz groups at 0.87 by spectral centroid alone and PC-GITA at 0.69,Recording features from the quietest frames separate the NeuroVoz groups at 0.87 by spectral centroid alone and PC-GITA at 0.69
sentence,VERBATIM,Speaker-level bootstrap intervals for the difference between the two arms exclude zero for all six models.,Speaker-level bootstrap intervals for the difference between the two arms exclude zero for all six models.
sentence,VERBATIM,"The 32 audio encoder stages come first, then the projector, then the 29 language model stages read at the audio-token positions.","Figure 1 caption: ""The 32 audio encoder stages come first, then the projector, then the 29 language model stages read at the audio-token positions."" Omitted-dataset sentence: 23 Sep addition, wording to be matched to the final tex (topic: whether NeuroVoz, MDVR-KCL, ADReSSo and ADReSS-2020 follow their condition's pattern)"
sentence,skipped: 23 Sep addition,,"Omitted-dataset sentence: 23 Sep addition, wording to be matched to the final tex (topic: whether NeuroVoz, MDVR-KCL, ADReSSo and ADReSS-2020 follow their condition's pattern)"
sentence,VERBATIM,For AD the transcript alone matches the audio on the Pitt dataset,For AD the transcript alone matches the audio on the Pitt dataset
sentence,VERBATIM,The same probes on Qwen2-Audio achieve 0.77 to 0.93 against answers of 0.54 to 0.68 on the Parkinson's and Alzheimer's sets.,The same probes on Qwen2-Audio achieve 0.77 to 0.93 against answers of 0.54 to 0.68 on the Parkinson's and Alzheimer's sets.
sentence,VERBATIM,"probing the language model's representations at the audio-token positions on Alzheimer's rises to 0.80, and the answer state itself achieves 0.77.","probing the language model's representations at the audio-token positions on Alzheimer's rises to 0.80, and the answer state itself achieves 0.77."
sentence,VERBATIM,Removing the readout direction from the state leaves the probe at 0.77.,Removing the readout direction from the state leaves the probe at 0.77.
sentence,VERBATIM,"The cosine between the probe direction and the Yes minus No readout direction is 0.01 in magnitude, no larger than between two random directions.","The cosine between the probe direction and the Yes minus No readout direction is 0.01 in magnitude, no larger than between two random directions."
sentence,VERBATIM,We perform these comparisons under three different conditions so that the diagnostic content of the spoken words differs between them,We perform these comparisons under three different conditions so that the diagnostic content of the spoken words differs between them
sentence,VERBATIM,"The model hears the participant's whole interview, capped at 15 minutes for the 89 longest.","The model hears the participant's whole interview, capped at 15 minutes for the 89 longest."

ROW COUNT CHECK
summary rows,1532
fragment rows,1532
fragment rows missing from summary,0
summary rows not in any fragment,0
per-fragment count mismatches,0
duplicate summary ids,0
ids repeated inside a fragment,6,<local data dir>/release/edaic_rerun/part16/rows/M10.tsv | M10,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv | M11,<local data dir>/release/edaic_rerun/part16/rows/M4.tsv | M4,<local data dir>/release/edaic_rerun/part16/rows/M7fix.tsv | M7fix,<local data dir>/release/edaic_rerun/part16/rows/M8.tsv | M8,<local data dir>/release/edaic_rerun/part16/rows/Q3Ofix.tsv | 3b_fix
side check,SEED_ROWS.md has 17 table rows; the PART16_RESULTS.md seed block has 17; identical: True
side check,PART16_RESULTS.md has 563 table rows after the seed block; ids not found in any part16 rows/*.tsv: 0 []
side check,P22.tsv 75 rows vs P22_verified.tsv 75 rows; same id set: True (order differs: True)
side check,"POD1.tsv: provisional 36 rows, verified 105 rows (verified >= provisional: True; 36 provisional ids renamed or dropped in the verified file)"
side check,"POD1b.tsv: provisional 38 rows, verified 38 rows (verified >= provisional: True; 38 provisional ids renamed or dropped in the verified file)"
side check,"POD2.tsv: provisional 51 rows, verified 57 rows (verified >= provisional: True; 6 provisional ids renamed or dropped in the verified file)"
side check,"POD3.tsv: provisional 5 rows, verified 5 rows (verified >= provisional: True; 5 provisional ids renamed or dropped in the verified file)"
side check,"POD3b.tsv: provisional 16 rows, verified 19 rows (verified >= provisional: True; 4 provisional ids renamed or dropped in the verified file)"
side check,"POD3c.tsv: provisional 13 rows, verified 49 rows (verified >= provisional: True; 13 provisional ids renamed or dropped in the verified file)"
side check,"POD4.tsv: provisional 69 rows, verified 69 rows (verified >= provisional: True; 69 provisional ids renamed or dropped in the verified file)"
side check,"POD4b.tsv: provisional 21 rows, verified 21 rows (verified >= provisional: True; 0 provisional ids renamed or dropped in the verified file)"
side check,"POD4c.tsv: provisional 33 rows, verified 33 rows (verified >= provisional: True; 33 provisional ids renamed or dropped in the verified file)"
side check,"POD4d.tsv: provisional 18 rows, verified 19 rows (verified >= provisional: True; 18 provisional ids renamed or dropped in the verified file)"
side check,"POD5.tsv: provisional 81 rows, verified 82 rows (verified >= provisional: True; 0 provisional ids renamed or dropped in the verified file)"
side check,"POD6.tsv: provisional 84 rows, verified 90 rows (verified >= provisional: True; 84 provisional ids renamed or dropped in the verified file)"

PRINTED NUMBER AUDIT,row,id,paper_role,printed,value_verified,check rounding,check verdict,builder verdict,agree
printed,2,edaic_full_zeroshot_answer,PAPER VALUE,0.83,0.8278,0.83,MATCH,MATCH,True
printed,17,M1_audio_all468,PAPER VALUE,0.66,0.6578,0.66,MATCH,MATCH,True
printed,18,M1_audio_conflict,PAPER VALUE,0.53,0.5322,0.53,MATCH,MATCH,True
printed,19,M1_audio_agreement,PAPER VALUE,0.71,0.7054,0.71,MATCH,MATCH,True
printed,25,M1_ALT_text_all468,PAPER VALUE,0.66,0.6629,0.66,MATCH,MATCH,True
printed,28,M10#01:MDVR_KCL_Qwen2.5_Omni_transcript_only_answer_AUC,PAPER VALUE,0.76,0.7634,0.76,MATCH,MATCH,True
printed,29,M10#02:MDVR_KCL_Qwen2.5_Omni_audio_zero_shot_answer_AUC,PAPER VALUE,0.71,0.7143,0.71,MATCH,MATCH,True
printed,59,M11#27:auc_text_condition_recomputed,PAPER VALUE,0.76,0.7634,0.76,MATCH,MATCH,True
printed,60,M11#28:auc_audio_condition_recomputed,PAPER VALUE,0.71,0.7143,0.71,MATCH,MATCH,True
printed,88,M3_pitt_clip,PAPER VALUE,0.66,0.6578,0.66,MATCH,MATCH,True
printed,91,M3_pcgita_clip,PAPER VALUE,0.56,0.5635,0.56,MATCH,MATCH,True
printed,94,M3_neurovoz_clip,PAPER VALUE,0.70,0.6951,0.70,MATCH,MATCH,True
printed,157,M7_pitt_zeroshot,PAPER VALUE,0.66,0.6578,0.66,MATCH,MATCH,True
printed,160,M7_adresso_zeroshot,PAPER VALUE,0.62,0.6150,0.62,MATCH,MATCH,True
printed,163,M7_adress2020_zeroshot,PAPER VALUE,0.62,0.6241,0.62,MATCH,MATCH,True
printed,166,M7_pcgita_zeroshot,PAPER VALUE,0.56,0.5635,0.56,MATCH,MATCH,True
printed,169,M7_neurovoz_zeroshot,PAPER VALUE,0.70,0.6951,0.70,MATCH,MATCH,True
printed,172,M7_kcl_zeroshot,PAPER VALUE,0.71,0.7143,0.71,MATCH,MATCH,True
printed,180,M7fix#01:Qwen2.5_Omni_Pitt_encoder_probe_5_repeat_CORRECTED_source,PAPER VALUE,0.77,0.7706,0.77,MATCH,MATCH,True
printed,182,M8#01:Qwen2.5_Omni_A_edaic_part14_conflict_src_primary,PAPER VALUE,0.22,0.2218,0.22,MATCH,MATCH,True
printed,185,M8#04:Qwen2_Audio_A_edaic_part14_conflict_src_primary,PAPER VALUE,0.23,0.2280,0.23,MATCH,MATCH,True
printed,188,M8#07:Qwen3_Omni_30B_A3B_A_edaic_part14_conflict_src_primary,PAPER VALUE,0.30,0.3008,0.30,MATCH,MATCH,True
printed,191,M8#10:Audio_Flamingo_2_A_edaic_part14_conflict_src_primary,PAPER VALUE,0.53,0.5286,0.53,MATCH,MATCH,True
printed,194,M8#13:Audio_Flamingo_3_A_edaic_part14_conflict_src_primary,PAPER VALUE,0.42,0.4235,0.42,MATCH,MATCH,True
printed,197,M8#16:Kimi_Audio_A_edaic_part14_conflict_src_primary,PAPER VALUE,0.53,0.5258,0.53,MATCH,MATCH,True
printed,200,M8#19:Qwen2.5_Omni_B_pitt_conflict_src_primary,PAPER VALUE,0.53,0.5322,0.53,MATCH,MATCH,True
printed,201,M8#20:Qwen2.5_Omni_B_pitt_agreement_src_primary,PAPER VALUE,0.71,0.7054,0.71,MATCH,MATCH,True
printed,203,M8#22:Qwen2_Audio_B_pitt_conflict_src_primary,PAPER VALUE,0.41,0.4132,0.41,MATCH,MATCH,True
printed,204,M8#23:Qwen2_Audio_B_pitt_agreement_src_primary,PAPER VALUE,0.70,0.6985,0.70,MATCH,MATCH,True
printed,206,M8#25:Qwen3_Omni_30B_A3B_B_pitt_conflict_src_primary,PAPER VALUE,0.61,0.6066,0.61,MATCH,MATCH,True
printed,207,M8#26:Qwen3_Omni_30B_A3B_B_pitt_agreement_src_primary,PAPER VALUE,0.82,0.8231,0.82,MATCH,MATCH,True
printed,209,M8#28:Audio_Flamingo_2_B_pitt_conflict_src_af2_pitt468,PAPER VALUE,0.63,0.6310,0.63,MATCH,MATCH,True
printed,210,M8#29:Audio_Flamingo_2_B_pitt_agreement_src_af2_pitt468,PAPER VALUE,0.55,0.5544,0.55,MATCH,MATCH,True
printed,215,M8#34:Audio_Flamingo_3_B_pitt_conflict_src_primary,PAPER VALUE,0.61,0.6169,0.62,MISMATCH,MISMATCH,True
printed,216,M8#35:Audio_Flamingo_3_B_pitt_agreement_src_primary,PAPER VALUE,0.59,0.5822,0.58,MISMATCH,MISMATCH,True
printed,218,M8#37:Kimi_Audio_B_pitt_conflict_src_primary,PAPER VALUE,0.72,0.7197,0.72,MATCH,MATCH,True
printed,219,M8#38:Kimi_Audio_B_pitt_agreement_src_primary,PAPER VALUE,0.72,0.7227,0.72,MATCH,MATCH,True
printed,326,MEDAIC_full_answer,PAPER VALUE,0.83,0.8285,0.83,MATCH,MATCH,True
printed,327,MEDAIC_full_sft,PAPER VALUE,0.64,0.6421,0.64,MATCH,MATCH,True
printed,329,MEDAIC_full_text,PAPER VALUE,0.82,0.8230,0.82,MATCH,MATCH,True
printed,363,VALIDATION_conflict_auc,PAPER VALUE,0.22,0.2218,0.22,MATCH,MATCH,True
printed,384,P16.POD2.V1,PAPER VALUE,0.77,0.7673,0.77,MATCH,MATCH,True
printed,385,P16.POD2.V2,PAPER VALUE,0.66,0.6578,0.66,MATCH,MATCH,True
printed,386,P16.POD2.V3,PAPER VALUE,0.52,0.5189,0.52,MATCH,MATCH,True
printed,387,P16.POD2.V4,PAPER VALUE,0.86,0.8593,0.86,MATCH,MATCH,True
printed,430,3a_pcgita_zeroshot_shipped,PAPER VALUE,0.60,0.5967,0.60,MATCH,MATCH,True
printed,446,POD4_4b_pub_zs,PAPER VALUE,0.66,0.6578,0.66,MATCH,MATCH,True
printed,475,POD4_4a_nv_cen_before,PAPER VALUE,0.87,0.7782,0.78,MISMATCH,MISMATCH,True
printed,514,4b_adress2020_published_zs,PAPER VALUE,0.62,0.6241,0.62,MATCH,MATCH,True
printed,582,T1_o25_conflict,PAPER VALUE,0.22,0.2218,0.22,MATCH,MATCH,True
printed,584,T1_o25_agreement_NEW_311distinct,PAPER VALUE,0.95,0.9647,0.96,MISMATCH,MISMATCH,True
printed,586,T1_q2a_conflict,PAPER VALUE,0.23,0.2280,0.23,MATCH,MATCH,True
printed,588,T1_q2a_agreement_NEW_311distinct,PAPER VALUE,0.95,0.9608,0.96,MISMATCH,MISMATCH,True
printed,590,T1_q3o_conflict,PAPER VALUE,0.30,0.3008,0.30,MATCH,MATCH,True
printed,592,T1_q3o_agreement_NEW_311distinct,PAPER VALUE,0.96,0.9727,0.97,MISMATCH,MISMATCH,True
printed,594,T1_af2_conflict,PAPER VALUE,0.53,0.5286,0.53,MATCH,MATCH,True
printed,596,T1_af2_agreement_NEW_311distinct,PAPER VALUE,0.61,0.6297,0.63,MISMATCH,MISMATCH,True
printed,598,T1_af3_conflict,PAPER VALUE,0.42,0.4235,0.42,MATCH,MATCH,True
printed,600,T1_af3_agreement_NEW_311distinct,PAPER VALUE,0.81,0.8425,0.84,MISMATCH,MISMATCH,True
printed,602,T1_kimi_conflict,PAPER VALUE,0.53,0.5258,0.53,MATCH,MATCH,True
printed,604,T1_kimi_agreement_NEW_311distinct,PAPER VALUE,0.87,0.8936,0.89,MISMATCH,MISMATCH,True
printed,715,T4_pitt_o25_enc_mean5,PAPER VALUE,0.77,0.7706,0.77,MATCH,MATCH,True
printed,721,T4_edaic_o25_llm_mean5_jsononly,PAPER VALUE,0.69,0.7001,0.70,MISMATCH,MISMATCH,True
printed,728,T4_pitt_kimi_conflict,PAPER VALUE,0.72,0.7197,0.72,MATCH,MATCH,True
printed,729,T4_pitt_kimi_agreement,PAPER VALUE,0.72,0.7227,0.72,MATCH,MATCH,True
printed,734,T4_pitt_af2_conflict,PAPER VALUE,0.63,0.6310,0.63,MATCH,MATCH,True
printed,735,T4_pitt_af2_agreement,PAPER VALUE,0.55,0.5544,0.55,MATCH,MATCH,True
printed,746,T5_pitt_answer,PAPER VALUE,0.66,0.6578,0.66,MATCH,MATCH,True
printed,751,T5_adresso_answer,PAPER VALUE,0.62,0.6150,0.62,MATCH,MATCH,True
printed,756,T5_adress2020_answer,PAPER VALUE,0.62,0.6241,0.62,MATCH,MATCH,True
printed,761,T5_pcgita_answer,PAPER VALUE,0.56,0.5635,0.56,MATCH,MATCH,True
printed,766,T5_neurovoz_answer,PAPER VALUE,0.70,0.6951,0.70,MATCH,MATCH,True
printed,771,T5_kcl_answer,PAPER VALUE,0.71,0.7143,0.71,MATCH,MATCH,True
printed,776,T5_edaic_full_answer,PAPER VALUE,0.83,0.8285,0.83,MATCH,MATCH,True
printed,796,T6_s20_text_all468,PAPER VALUE,0.66,0.6629,0.66,MATCH,MATCH,True
printed,804,T6_audio_all468,PAPER VALUE,0.66,0.6578,0.66,MATCH,MATCH,True
printed,805,T6_audio_conflict,PAPER VALUE,0.53,0.5322,0.53,MATCH,MATCH,True
printed,806,T6_audio_agreement,PAPER VALUE,0.71,0.7054,0.71,MATCH,MATCH,True
printed,826,T7_zeroshot_answer,PAPER VALUE,0.83,0.8278,0.83,MATCH,MATCH,True
printed,827,T7_published_llm_meanof5,PAPER VALUE,0.69,0.7001,0.70,MISMATCH,MISMATCH,True
printed,855,T7b_zeroshot_answer,PAPER VALUE,0.83,0.8278,0.83,MATCH,MATCH,True
printed,856,T7b_llm_meanof5,PAPER VALUE,0.69,0.7001,0.70,MISMATCH,MISMATCH,True
printed,875,POD1_std_all,PAPER VALUE,0.77,0.7673,0.77,MATCH,MATCH,True
printed,876,POD1_std_conflict,PAPER VALUE,0.52,0.5189,0.52,MATCH,MATCH,True
printed,877,POD1_std_agreement,PAPER VALUE,0.86,0.8593,0.86,MATCH,MATCH,True
printed,890,POD1_f3rerun_ref_all,PAPER VALUE,0.77,0.7673,0.77,MATCH,MATCH,True
printed,891,POD1_f3rerun_ref_conflict,PAPER VALUE,0.52,0.5189,0.52,MATCH,MATCH,True
printed,892,POD1_f3rerun_ref_agreement,PAPER VALUE,0.86,0.8593,0.86,MATCH,MATCH,True
printed,905,POD1_ctrl_ref_all,PAPER VALUE,0.77,0.7673,0.77,MATCH,MATCH,True
printed,906,POD1_ctrl_ref_conflict,PAPER VALUE,0.52,0.5189,0.52,MATCH,MATCH,True
printed,907,POD1_ctrl_ref_agreement,PAPER VALUE,0.86,0.8593,0.86,MATCH,MATCH,True
printed,935,POD1_bal_r2_ref_all,PAPER VALUE,0.77,0.7673,0.77,MATCH,MATCH,True
printed,936,POD1_bal_r2_ref_conflict,PAPER VALUE,0.52,0.5189,0.52,MATCH,MATCH,True
printed,937,POD1_bal_r2_ref_agreement,PAPER VALUE,0.86,0.8593,0.86,MATCH,MATCH,True
printed,950,POD1_ctrl_r2_ref_all,PAPER VALUE,0.77,0.7673,0.77,MATCH,MATCH,True
printed,951,POD1_ctrl_r2_ref_conflict,PAPER VALUE,0.52,0.5189,0.52,MATCH,MATCH,True
printed,952,POD1_ctrl_r2_ref_agreement,PAPER VALUE,0.86,0.8593,0.86,MATCH,MATCH,True
printed,1099,POD3c_q3o_audio_conflict483,PAPER VALUE,0.30,0.300755,0.30,MATCH,MATCH,True
printed,1101,POD3c_q3o_audio_agreement311,PAPER VALUE,0.96,0.972687,0.97,MISMATCH,MISMATCH,True
printed,1149,paper_q2a_orig_recording_conflict,PAPER VALUE,0.41,0.4132,0.41,MATCH,MATCH,True
printed,1150,paper_q2a_orig_recording_agreement,PAPER VALUE,0.70,0.6985,0.70,MATCH,MATCH,True
printed,1160,paper_o25_orig_recording_overall,PAPER VALUE,0.66,0.6578,0.66,MATCH,MATCH,True
printed,1161,paper_o25_orig_recording_conflict,PAPER VALUE,0.53,0.5322,0.53,MATCH,MATCH,True
printed,1162,paper_o25_orig_recording_agreement,PAPER VALUE,0.71,0.7054,0.71,MATCH,MATCH,True
printed,1218,P20_4b_q3o_orig_shipped_conflict,PAPER VALUE,0.61,0.6066,0.61,MATCH,MATCH,True
printed,1219,P20_4b_q3o_orig_shipped_agreement,PAPER VALUE,0.82,0.8231,0.82,MATCH,MATCH,True
printed,1244,af3_orig_part10_agreement,PAPER VALUE,0.59,0.5855,0.59,MATCH,MATCH,True
printed,1246,af3_orig_part10_conflict,PAPER VALUE,0.61,0.6075,0.61,MATCH,MATCH,True
printed,1247,af3_orig_part3_agreement,PAPER VALUE,0.59,0.5822,0.58,MISMATCH,MISMATCH,True
printed,1249,af3_orig_part3_conflict,PAPER VALUE,0.61,0.6169,0.62,MISMATCH,MISMATCH,True
printed,1256,af2_orig_af2pitt468_agreement,PAPER VALUE,0.55,0.5544,0.55,MATCH,MATCH,True
printed,1258,af2_orig_af2pitt468_conflict,PAPER VALUE,0.63,0.6310,0.63,MATCH,MATCH,True
printed,1272,kimi_pitt_orig_canonical_conflict,PAPER VALUE,0.72,0.7197,0.72,MATCH,MATCH,True
printed,1273,kimi_pitt_orig_canonical_agreement,PAPER VALUE,0.72,0.7227,0.72,MATCH,MATCH,True
printed,1288,POD5_zs_o25_paper_overall,PAPER VALUE,0.66,0.6578,0.66,MATCH,MATCH,True
printed,1291,POD5_zs_o25_paper_conflict,PAPER VALUE,0.53,0.5322,0.53,MATCH,MATCH,True
printed,1294,POD5_zs_o25_paper_agreement,PAPER VALUE,0.71,0.7054,0.71,MATCH,MATCH,True
printed,1297,POD5_enc_mac_seed_paper_overall,PAPER VALUE,0.77,0.7706,0.77,MATCH,MATCH,True
printed,1306,POD5_enc_pod_seed_original_rerun_overall,PAPER VALUE,0.77,0.7761,0.78,MISMATCH,MISMATCH,True
printed,1315,POD5_llm_pod_seed_original_rerun_overall,PAPER VALUE,0.80,0.8032,0.80,MATCH,MATCH,True
printed,1353,POD5_dir_orig_probe,PAPER VALUE,0.77,0.7709,0.77,MATCH,MATCH,True
printed,1354,POD5_dir_orig_after_removal,PAPER VALUE,0.77,0.7661,0.77,MATCH,MATCH,True
printed,1358,POD5_dir_orig_cos,PAPER VALUE,0.01,-0.0109,0.01,MATCH,MATCH,True
printed,1360,POD5_sft_paper_overall,PAPER VALUE,0.77,0.7673,0.77,MATCH,MATCH,True
printed,1363,POD5_sft_paper_conflict,PAPER VALUE,0.52,0.5189,0.52,MATCH,MATCH,True
printed,1366,POD5_sft_paper_agreement,PAPER VALUE,0.86,0.8593,0.86,MATCH,MATCH,True
printed,1377,C_af3_part10_conflict,PAPER VALUE,0.61,0.6075,0.61,MATCH,MATCH,True
printed,1378,C_af3_part10_agreement,PAPER VALUE,0.59,0.5855,0.59,MATCH,MATCH,True
printed,1380,C_M8_Qwen2.5-Omni_primary_conflict,PAPER VALUE,0.53,0.5322,0.53,MATCH,MATCH,True
printed,1381,C_M8_Qwen2.5-Omni_primary_agreement,PAPER VALUE,0.71,0.7054,0.71,MATCH,MATCH,True
printed,1383,C_M8_Qwen2-Audio_primary_conflict,PAPER VALUE,0.41,0.4132,0.41,MATCH,MATCH,True
printed,1384,C_M8_Qwen2-Audio_primary_agreement,PAPER VALUE,0.70,0.6985,0.70,MATCH,MATCH,True
printed,1386,C_M8_Qwen3-Omni-30B-A3B_primary_conflict,PAPER VALUE,0.61,0.6066,0.61,MATCH,MATCH,True
printed,1387,C_M8_Qwen3-Omni-30B-A3B_primary_agreement,PAPER VALUE,0.82,0.8231,0.82,MATCH,MATCH,True
printed,1389,C_M8_AudioFlamingo2_af2_pitt468_conflict,PAPER VALUE,0.63,0.6310,0.63,MATCH,MATCH,True
printed,1390,C_M8_AudioFlamingo2_af2_pitt468_agreement,PAPER VALUE,0.55,0.5544,0.55,MATCH,MATCH,True
printed,1395,C_M8_AudioFlamingo3_primary_conflict,PAPER VALUE,0.61,0.6169,0.62,MISMATCH,MISMATCH,True
